geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AMEX60DD039018	9131.770217	0.018554475	0.24712637	0.07508092	0.940150328	0.999973456
AMEX60DD039019	2267.755785	-0.203480326	0.245358205	-0.829319427	0.406923681	0.999973456
AMEX60DD039020	1993.877585	-0.067885946	0.240793295	-0.281926232	0.778000074	0.999973456
AMEX60DD039021	40.89366555	0.554989802	0.803242807	0.690936535	0.489605425	0.999973456
AMEX60DD039025	742.155419	0.617207574	0.282577594	2.184205643	0.02894714	0.456311136
AMEX60DD039026	2835.578857	0.478345629	0.386888514	1.236391394	0.216313113	0.999973456
AMEX60DD039028	13926.67711	-0.209928386	0.268291733	-0.782463119	0.433942452	0.999973456
AMEX60DD039029	1340.656517	-0.041804263	0.281256448	-0.148633971	0.881842466	0.999973456
AMEX60DD039030	57.49366154	-0.314176404	0.599445147	-0.524112015	0.600200632	0.999973456
AMEX60DD039031	51.62388445	0.098040151	0.620983995	0.157878708	0.874552377	0.999973456
AMEX60DD039032	1658.059762	-0.221342502	0.310804487	-0.712159931	0.476365746	0.999973456
AMEX60DD039033	33.00233866	0.119867948	0.912997409	0.131290567	0.895545453	0.999973456
AMEX60DD039034	372.5929883	-0.135672011	0.282029844	-0.481055511	0.630477047	0.999973456
AMEX60DD039036	681.8309728	-0.049747162	0.315187856	-0.157833371	0.874588102	0.999973456
AMEX60DD039038	1346.002305	-0.107744214	0.222890867	-0.483394475	0.628815671	0.999973456
AMEX60DD039042	3798.580149	-0.381214212	0.211938919	-1.798698482	0.072066389	0.776774733
AMEX60DD039044	14.22543916	0.031974828	1.283858943	0.02490525	0.980130539	0.999973456
AMEX60DD039059	1981.630381	0.147862461	0.290310923	0.509324483	0.6105248	0.999973456
AMEX60DD039069	500.4948585	-0.488428298	0.43889194	-1.112866865	0.265765613	0.999973456
AMEX60DD039077	21.75538655	-0.610975309	1.0066067	-0.606965271	0.54387396	0.999973456
AMEX60DD039080	26.38951865	1.849966959	1.630784971	1.134402751	0.256625645	0.999973456
AMEX60DD039081	1348.547109	-0.283727711	0.311817806	-0.90991504	0.362867317	0.999973456
AMEX60DD039082	24.62227693	-0.910316416	0.992263793	-0.917413719	0.358925887	0.999973456
AMEX60DD039086	819.9281769	-0.124491394	0.280276784	-0.444173052	0.656917474	0.999973456
AMEX60DD039087	149.7726812	0.279429739	0.550795979	0.50731986	0.611930406	0.999973456
AMEX60DD039088	384.2706375	0.126523005	0.338139974	0.374173462	0.708275267	0.999973456
AMEX60DD039089	216.5460516	0.408091193	0.394105794	1.035486409	0.300441811	0.999973456
AMEX60DD039092	858.4994221	0.233150586	0.358790215	0.64982426	0.515805747	0.999973456
AMEX60DD039100	31.48558114	-0.305680664	0.939295609	-0.325436062	0.744851066	0.999973456
AMEX60DD039113	14273.91094	-0.17930837	0.23330204	-0.76856752	0.442150093	0.999973456
AMEX60DD039118	6298.427398	-0.331502862	0.187007255	-1.772673799	0.076282775	0.801337207
AMEX60DD039119	42.1842248	0.368771696	0.706595658	0.521899182	0.601740528	0.999973456
AMEX60DD039120	331.191257	-0.127828662	0.296978626	-0.430430513	0.666882504	0.999973456
AMEX60DD039126	16.85392385	1.041381635	3.148962011	0.330706319	0.740866329	0.999973456
AMEX60DD039128	1943.544356	-0.120437583	0.236973371	-0.508232562	0.611290258	0.999973456
AMEX60DD039130	7051.522336	-0.297680993	0.189222516	-1.573179558	0.115677247	0.988775072
AMEX60DD039132	19.99772807	-0.076209747	1.670649004	-0.045616851	0.963615638	0.999973456
AMEX60DD039139	331.1632193	0.000503529	0.321301939	0.001567153	0.998749594	0.999973456
AMEX60DD039147	67.68432489	-0.096677203	0.565625099	-0.170920992	0.86428589	0.999973456
AMEX60DD039148	1583.860618	-0.028067255	0.25411123	-0.110452635	0.912050412	0.999973456
AMEX60DD039154	2800.985663	0.128531812	0.245742795	0.523033897	0.600950665	0.999973456
AMEX60DD039155	15.5487553	-0.591162818	1.098652585	-0.53807985	0.590521923	0.999973456
AMEX60DD039156	107.9405001	-0.917315265	0.624101925	-1.469816433	0.141611477	0.999973456
AMEX60DD039169	33.06200608	-0.530526382	0.775994122	-0.683673197	0.494181552	0.999973456
AMEX60DD039173	762.8335332	-0.129820654	0.409911121	-0.316704396	0.751467913	0.999973456
AMEX60DD039174	1208.646987	-0.030589761	0.284391443	-0.10756217	0.914343007	0.999973456
AMEX60DD039187	7.376907674	0.635401514	1.548739552	0.410270089	0.681607831	NA
AMEX60DD039189	17.46411207	0.858718744	1.324912669	0.648132337	0.516899361	0.999973456
AMEX60DD039194	12.46033713	-0.116395359	1.301382072	-0.089439805	0.92873239	0.999973456
AMEX60DD039196	99.57146319	0.900049094	0.538775945	1.670544321	0.094811718	0.894461676
AMEX60DD039198	470.0236185	0.94087757	0.426508852	2.205997754	0.027384157	0.443263623
AMEX60DD039201	34.17388602	0.229316785	0.992030966	0.231158898	0.81719136	0.999973456
AMEX60DD039202	63.5201023	0.116304108	0.654843554	0.177605944	0.859032456	0.999973456
AMEX60DD039203	73.06296754	0.27703125	0.662212514	0.418341913	0.675697149	0.999973456
AMEX60DD039205	19.60526179	-0.485465885	0.994617828	-0.488092885	0.625484051	0.999973456
AMEX60DD039206	3240.492723	0.24210907	0.325184126	0.74452918	0.456556395	0.999973456
AMEX60DD039210	311.4334019	2.292125346	0.684283717	3.349671033	0.000809076	0.040840063
AMEX60DD039212	2195.202011	-0.196595298	0.240973618	-0.815837436	0.414593119	0.999973456
AMEX60DD039213	371.5110384	-0.13917536	0.373463858	-0.372660852	0.709400876	0.999973456
AMEX60DD039214	46.56541725	0.511126908	0.674209346	0.758113057	0.448383304	0.999973456
AMEX60DD039215	289.2718744	-0.053846563	0.315627919	-0.170601393	0.864537203	0.999973456
AMEX60DD039219	3998.13475	-0.082024978	0.203685309	-0.402704438	0.687165668	0.999973456
AMEX60DD039220	1590.335435	-0.488059824	0.270260554	-1.805886266	0.070936107	0.770839027
AMEX60DD039225	6.293664846	0.255151819	1.799783196	0.141768086	0.887263193	NA
AMEX60DD039229	20.13486149	-1.097582493	1.18144009	-0.929020864	0.352878274	0.999973456
AMEX60DD039237	2336.111951	-0.122088701	0.301468999	-0.40497929	0.685492734	0.999973456
AMEX60DD039251	8700.181069	-0.166651131	0.272064299	-0.612543179	0.540178439	0.999973456
AMEX60DD039252	310.1814935	-1.640910556	0.890756663	-1.842153557	0.065452692	0.730389171
AMEX60DD039259	431.4074916	-0.249423455	0.287685083	-0.867001696	0.38594108	0.999973456
AMEX60DD039263	705.6027986	0.021002282	0.407331066	0.051560719	0.95887872	0.999973456
AMEX60DD039264	30.23186858	-0.118083256	0.964946728	-0.122372824	0.90260376	0.999973456
AMEX60DD039265	26.86435378	0.253354582	1.122123988	0.225781273	0.821371543	0.999973456
AMEX60DD039271	71.76411163	0.243296613	0.953602955	0.255134081	0.798619542	0.999973456
AMEX60DD039272	30.4493269	-0.015287411	1.253850354	-0.012192373	0.990272135	0.999973456
AMEX60DD039277	50.58874242	-0.853783349	0.668625076	-1.276923913	0.201629111	0.999973456
AMEX60DD039295	15.38658614	0.569276998	1.199609302	0.474552004	0.635106323	0.999973456
AMEX60DD039296	23.48243811	2.630205428	1.482186842	1.774543771	0.075973249	0.800385573
AMEX60DD039305	450.5841607	-0.016801802	0.339234988	-0.049528505	0.960498122	0.999973456
AMEX60DD039308	270.8132928	-0.058713343	0.34220504	-0.171573578	0.863772781	0.999973456
AMEX60DD039309	31.52826515	0.059907295	0.77695236	0.077105493	0.938539623	0.999973456
AMEX60DD039310	21.14960824	-0.157772222	1.020106336	-0.154662526	0.877087375	0.999973456
AMEX60DD039311	228.2204338	0.207190631	0.476274984	0.435023124	0.663545643	0.999973456
AMEX60DD039312	11.2389472	-0.182179571	1.303609146	-0.139750148	0.888857403	0.999973456
AMEX60DD039313	420.3886508	0.027909325	0.392906626	0.071032971	0.943371514	0.999973456
AMEX60DD039316	31.48223767	-0.419109188	0.941251212	-0.445268153	0.65612598	0.999973456
AMEX60DD039335	420.8794725	2.672490762	0.343490155	7.780399889	7.22956573669983e-15	8.08058890341993e-12
AMEX60DD039336	1176.619677	0.055212186	0.245591047	0.224813513	0.822124353	0.999973456
AMEX60DD039341	13.95293912	1.310793208	1.243731538	1.053919731	0.291919669	0.999973456
AMEX60DD039343	909.7101277	-0.249836919	0.227714404	-1.097150266	0.27257571	0.999973456
AMEX60DD039344	4006.01048	0.409764049	0.309536383	1.323799305	0.185569707	0.999973456
AMEX60DD039354	160.2668128	1.08121046	1.066195986	1.014082283	0.310543491	0.999973456
AMEX60DD039367	525.9866917	0.248505477	0.563599391	0.440925738	0.65926676	0.999973456
AMEX60DD039368	350.1024064	2.240650983	1.00163286	2.236998277	0.025286453	0.422436738
AMEX60DD039380	80.57548903	-0.451342189	0.618158588	-0.730139801	0.465304735	0.999973456
AMEX60DD039383	969.5284722	0.795275357	0.463246115	1.716744794	0.086025812	0.849116002
AMEX60DD039389	35.13096127	-0.040743785	1.14072878	-0.035717329	0.971507753	0.999973456
AMEX60DD039392	33.79220961	-0.639305176	0.797527827	-0.801608614	0.422779393	0.999973456
AMEX60DD039398	3265.883793	-0.222146422	0.24899335	-0.89217813	0.372297462	0.999973456
AMEX60DD039399	406.683194	-0.086036404	0.30538767	-0.28172848	0.778151715	0.999973456
AMEX60DD039400	676.3734828	0.074236385	0.293698395	0.252764012	0.800450579	0.999973456
AMEX60DD039401	76.24219703	0.335291892	0.806385954	0.415795799	0.677559433	0.999973456
AMEX60DD039407	506.4247106	0.066321909	0.268442757	0.247061646	0.804860516	0.999973456
AMEX60DD039409	167.5665667	0.191969751	0.511633915	0.375209198	0.70750489	0.999973456
AMEX60DD039411	3356.802727	-0.215904675	0.24081131	-0.896571989	0.369947351	0.999973456
AMEX60DD039412	3038.639089	-0.324306585	0.306833902	-1.056945087	0.29053665	0.999973456
AMEX60DD039413	1378.143827	-0.113626667	0.267396822	-0.424936492	0.670882972	0.999973456
AMEX60DD039414	197.5514794	0.177874923	0.515563139	0.345010939	0.730086147	0.999973456
AMEX60DD039415	1157.066246	0.165229093	0.239852288	0.688878538	0.490899707	0.999973456
AMEX60DD039416	128.9752522	0.648687136	0.449151185	1.444251196	0.148668329	0.999973456
AMEX60DD039420	277.1607603	0.565295671	0.566415464	0.998023019	0.318268197	0.999973456
AMEX60DD039422	1062.000521	-0.622093084	0.404201483	-1.5390668	0.123787989	0.999973456
AMEX60DD039423	8.116004319	-0.854535269	1.414032405	-0.604325096	0.545627524	NA
AMEX60DD039425	54.24796747	2.529396488	1.530732385	1.652409338	0.098451133	0.912109075
AMEX60DD039426	81722.30393	0.062646324	0.259263056	0.241632284	0.809065105	0.999973456
AMEX60DD039427	1404.295041	-0.269818488	0.322995381	-0.8353633	0.403513187	0.999973456
AMEX60DD039430	613.1033353	0.940854917	0.376070268	2.501806166	0.012356155	0.266400172
AMEX60DD039431	3941.997798	-0.005871475	0.305610089	-0.019212307	0.98467174	0.999973456
AMEX60DD039432	967.5096021	0.025253898	0.259105	0.097465886	0.922356424	0.999973456
AMEX60DD039435	400.3677899	-0.131451713	0.321017068	-0.409485123	0.682183683	0.999973456
AMEX60DD039443	10.41817772	0.035142978	1.462655383	0.024026834	0.980831204	NA
AMEX60DD039455	917.8595141	0.197835807	0.228554774	0.865594723	0.386712451	0.999973456
AMEX60DD039458	171.4119832	0.004592169	0.377163989	0.012175523	0.990285578	0.999973456
AMEX60DD039459	2684.616704	-0.044008794	0.297401744	-0.147977593	0.882360451	0.999973456
AMEX60DD039463	249.4318333	-0.187213923	0.520892963	-0.359409583	0.719288706	0.999973456
AMEX60DD039464	53.09068465	1.15044347	0.848763899	1.355434028	0.175279314	0.999973456
AMEX60DD039466	3260.40399	-0.080484204	0.376754499	-0.213625064	0.830839452	0.999973456
AMEX60DD039467	4067.946313	-0.186227264	0.242553903	-0.76777682	0.442619788	0.999973456
AMEX60DD039468	6530.077052	-0.093007446	0.230301846	-0.403850196	0.686322882	0.999973456
AMEX60DD039469	462.3461401	0.202747211	0.331943695	0.610787956	0.541339968	0.999973456
AMEX60DD039470	33.13342494	0.296429796	0.880451296	0.33667938	0.736358609	0.999973456
AMEX60DD039471	45.47203643	0.147465562	0.659344706	0.22365473	0.823025974	0.999973456
AMEX60DD039472	79.37241776	0.226515361	0.519860109	0.435723683	0.663037221	0.999973456
AMEX60DD039474	88.56803748	0.22789033	0.616367482	0.369731266	0.711582733	0.999973456
AMEX60DD039475	1911.754851	-0.090393837	0.332083182	-0.272202394	0.785466401	0.999973456
AMEX60DD039476	143.9693043	0.440921117	0.46275284	0.952822066	0.340680232	0.999973456
AMEX60DD039477	237.8731634	-0.213685054	0.371587477	-0.575059892	0.565250792	0.999973456
AMEX60DD039483	94.91482139	-0.69958778	0.530535237	-1.31864527	0.187287732	0.999973456
AMEX60DD039488	2780.337737	-0.119468048	0.256087807	-0.46651205	0.640849024	0.999973456
AMEX60DD039499	550.6348669	-0.043255146	0.288240678	-0.150066069	0.88071249	0.999973456
AMEX60DD039501	259.2232675	-0.18709198	0.322783738	-0.579620216	0.562170757	0.999973456
AMEX60DD039502	724.3788855	0.003517079	0.302035065	0.011644604	0.990709161	0.999973456
AMEX60DD039505	2827.118647	0.214443887	0.317977433	0.674399705	0.500057231	0.999973456
AMEX60DD039506	404.1384211	0.129690318	0.337713948	0.384024169	0.700960534	0.999973456
AMEX60DD039507	2681.07109	0.139665801	0.239567731	0.582990875	0.559899443	0.999973456
AMEX60DD039509	130.8309263	0.06287518	0.459594011	0.136805916	0.891184207	0.999973456
AMEX60DD039516	248.1108133	2.501818251	0.360999119	6.930261376	4.20063767572168e-12	2.73881576457054e-09
AMEX60DD039517	182.885321	0.740120545	0.371833164	1.990464047	0.046539841	0.609501169
AMEX60DD039522	98.94875192	0.008674828	0.490952466	0.017669385	0.985902604	0.999973456
AMEX60DD039524	39.91616792	-0.237127604	0.725106509	-0.327024515	0.743649344	0.999973456
AMEX60DD039525	143.0508086	0.014516181	0.425174156	0.034141729	0.972764133	0.999973456
AMEX60DD039535	19.42898412	-0.244075483	1.610183576	-0.151582395	0.87951632	0.999973456
AMEX60DD039546	8.026404613	-0.811275882	1.726971794	-0.469767882	0.638520863	NA
AMEX60DD039549	1665.184619	-0.168526322	0.28312111	-0.595244635	0.551679958	0.999973456
AMEX60DD039553	82.1096201	-0.391925976	1.03701761	-0.3779357	0.705478361	0.999973456
AMEX60DD039555	23.16693373	-0.491759488	1.441441798	-0.34115806	0.732984594	0.999973456
AMEX60DD039559	3844.240023	-0.034676982	0.192941824	-0.179727659	0.857366378	0.999973456
AMEX60DD039561	465.4859312	-0.045864153	0.346601572	-0.132325287	0.894727007	0.999973456
AMEX60DD039563	2874.452276	-0.374299057	0.271633893	-1.377954176	0.168217437	0.999973456
AMEX60DD039565	15.32550197	-0.900570205	1.099497229	-0.819074557	0.412743877	0.999973456
AMEX60DD039579	2605.260049	-0.301602337	0.355293186	-0.848882977	0.395946412	0.999973456
AMEX60DD039582	6.399359749	-0.765995532	2.425678154	-0.315786136	0.752164842	NA
AMEX60DD039589	8.029872509	0.427660218	1.464134233	0.292090854	0.770217159	NA
AMEX60DD039599	2334.87275	3.317659475	0.769973933	4.308794534	1.64146771900842e-05	0.002006694
AMEX60DD039602	11.20070063	6.995460181	2.450118128	2.855152207	0.004301621	0.132852163
AMEX60DD039603	210.3248349	7.31868954	1.180432904	6.200004691	5.64614780055673e-10	2.36654252097621e-07
AMEX60DD039604	20.61284426	4.192002428	1.684944393	2.487917373	0.012849358	0.271956841
AMEX60DD039606	10140.77341	3.075109198	0.628897698	4.889681118	1.00999456630961e-06	0.000185208
AMEX60DD039608	1266.65097	0.116184508	0.473158984	0.245550675	0.806030076	0.999973456
AMEX60DD039613	16.27073117	0.148485428	1.114851353	0.133188543	0.894044271	0.999973456
AMEX60DD039618	1469.407725	0.117719725	0.255543117	0.460664825	0.645039095	0.999973456
AMEX60DD039620	8414.406282	-0.320125515	0.269664606	-1.1871247	0.235178437	0.999973456
AMEX60DD039625	23.61292133	0.126766398	1.024693617	0.123711514	0.901543695	0.999973456
AMEX60DD039626	352.5802032	0.4486296	0.324611487	1.382050907	0.166956071	0.999973456
AMEX60DD039629	186.7883309	2.061447621	1.189016143	1.733742332	0.082963812	0.835443579
AMEX60DD039632	105.5616888	-0.43100513	0.549821458	-0.783900163	0.433098694	0.999973456
AMEX60DD039634	89.31430581	-0.402480542	0.624467334	-0.644518168	0.51923948	0.999973456
AMEX60DD039638	53.54216357	-0.026610597	0.721367714	-0.036889087	0.970573441	0.999973456
AMEX60DD039639	79.98525526	0.20067826	4.564988358	0.043960301	0.964936049	0.999973456
AMEX60DD039640	191.3244917	0.49144774	0.396461462	1.239585145	0.215128878	0.999973456
AMEX60DD039642	139.9969767	-0.206862968	0.859260449	-0.240745362	0.809752479	0.999973456
AMEX60DD039645	247.7430007	-0.109059183	0.4399245	-0.247904318	0.804208439	0.999973456
AMEX60DD039650	59.01563461	-1.710156581	1.448014426	-1.181035596	0.237588583	0.999973456
AMEX60DD039651	146.7101682	0.585114061	0.487170004	1.201046978	0.229732979	0.999973456
AMEX60DD039652	2354.576279	0.459358243	0.208049998	2.207922369	0.027249685	0.442260527
AMEX60DD039657	3275.422897	-0.275150277	0.565271633	-0.486757623	0.626430104	0.999973456
AMEX60DD039659	122.1813864	-0.557269927	0.458365456	-1.215776451	0.224070092	0.999973456
AMEX60DD039661	15.56415508	0.214078833	1.062794529	0.201430123	0.840362263	0.999973456
AMEX60DD039662	9606.623216	-0.200832555	0.227020598	-0.884644643	0.376348321	0.999973456
AMEX60DD039663	6969.218723	-0.016416757	0.233934611	-0.070176689	0.944053028	0.999973456
AMEX60DD039665	9.258464517	0.595190544	1.481493416	0.401750381	0.687867743	NA
AMEX60DD039671	3483.044045	-0.340475054	0.258718479	-1.316005935	0.188172051	0.999973456
AMEX60DD039672	673.9648049	-0.161640515	0.552569198	-0.292525382	0.769884956	0.999973456
AMEX60DD039681	24.81842178	0.21250096	0.962278856	0.220830956	0.825224059	0.999973456
AMEX60DD039683	148.4824577	0.052012451	0.393884875	0.132049881	0.894944838	0.999973456
AMEX60DD039684	208.7917614	0.449700543	0.491415017	0.915113556	0.360132019	0.999973456
AMEX60DD039689	49.47876092	-0.084710694	0.796530677	-0.106349569	0.915305004	0.999973456
AMEX60DD039690	417.3771597	0.360634242	0.330065538	1.092614042	0.274563295	0.999973456
AMEX60DD039693	20.18498781	-0.034715461	0.964888743	-0.035978719	0.971299327	0.999973456
AMEX60DD039695	225.6926562	-0.299683472	0.85210763	-0.351696736	0.725065709	0.999973456
AMEX60DD039697	1742.291563	-0.041748611	0.2897865	-0.144066791	0.885447728	0.999973456
AMEX60DD039698	417.6600188	0.084872342	0.297651964	0.285139532	0.775537245	0.999973456
AMEX60DD039699	107.7910537	-0.217406454	0.450222066	-0.482887158	0.629175861	0.999973456
AMEX60DD039711	1180.314361	0.364703643	0.285190853	1.278805541	0.200965542	0.999973456
AMEX60DD039712	5458.560282	-0.196462492	0.30438188	-0.645447397	0.518637297	0.999973456
AMEX60DD039713	637.3191021	-0.112402108	0.330373637	-0.340227232	0.733685412	0.999973456
AMEX60DD039715	1882.542324	-0.088717361	0.375259017	-0.236416335	0.813109622	0.999973456
AMEX60DD039720	92.0118656	0.289389995	0.518450625	0.558182364	0.576719863	0.999973456
AMEX60DD039724	209.4041162	0.164458059	0.597925672	0.275047664	0.783279619	0.999973456
AMEX60DD039726	37.98203897	0.401968457	0.77658394	0.517611086	0.604729645	0.999973456
AMEX60DD039730	1021.04758	-0.095242238	0.275947852	-0.345145786	0.729984774	0.999973456
AMEX60DD039731	1950.723543	-0.017327293	0.250700485	-0.069115513	0.944897673	0.999973456
AMEX60DD039733	32.66695666	0.316270114	0.761018243	0.415588085	0.677711447	0.999973456
AMEX60DD039734	2394.935406	0.461172892	0.388630476	1.186661676	0.235361097	0.999973456
AMEX60DD039735	19.75033954	0.184461472	1.361198215	0.135514042	0.892205463	0.999973456
AMEX60DD039736	98859.93391	-0.07383346	0.26572477	-0.277856897	0.781122213	0.999973456
AMEX60DD039739	26.81732165	-0.833799194	0.840751256	-0.991731132	0.3213287	0.999973456
AMEX60DD039740	1671.55439	-0.09355592	0.208219308	-0.449314336	0.653204917	0.999973456
AMEX60DD039741	1314.869135	-0.05294108	0.344157489	-0.153828063	0.877745306	0.999973456
