Gene.ID	Gene.Name	Log2FC	FDR	AveExpr	undif.r1	undif.r2	undif.r3	dif.r1	dif.r2	dif.r3
ENSG00000156697	UTP14A	-0.157585444	0.126574865	5.87100953750048	1348	1257	1215	970	1360	1299
ENSG00000156709	AIFM1	-0.001789353	0.985359678	5.87189486664943	1290	1175	1155	1138	1445	1230
ENSG00000156711	MAPK13	-0.064142541	0.773869598	1.85250617737936	81	85	63	56	93	83
ENSG00000156735	BAG4	-0.302368943	0.038054462	4.70476505255675	609	560	622	425	575	531
ENSG00000156787	TBC1D31	-0.479528888	0.008490585	4.02742961392217	405	397	389	231	344	330
ENSG00000156795	WDYHV1	0.144308275	0.193062592	4.48357025298955	476	419	421	419	578	539
ENSG00000156802	ATAD2	-1.309260803	0.001102392	5.98782499738003	2190	1976	2024	559	1108	1057
ENSG00000156804	FBXO32	1.51662467	0.079853547	1.11699873086512	31	29	18	167	71	44
ENSG00000156831	NSMCE2	-0.094119871	0.451030462	3.99523408326442	336	336	344	308	358	335
ENSG00000156853	ZNF689	-0.516637925	0.002962163	4.1443500766575	455	471	384	268	357	339
ENSG00000156858	PRR14	-0.173562464	0.136341475	5.8421304326973	1378	1365	1046	972	1342	1219
ENSG00000156860	FBRS	0.059746451	0.562400638	6.71506922797124	2299	2276	1812	2186	2504	2277
ENSG00000156869	FRRS1	8.516705449	0.001186587	-0.33018670576339	0	2	0	360	425	232
ENSG00000156873	PHKG2	-0.111150553	0.419108194	4.62860536486891	578	548	462	529	519	499
ENSG00000156875	MFSD14A	0.02163051	0.899898943	2.93311349771008	185	152	132	164	176	160
ENSG00000156876	SASS6	-1.151907236	0.002422491	4.36309347528567	688	609	612	183	397	356
ENSG00000156928	MALSU1	0.16224513	0.202467959	5.0063506403008	690	573	615	712	757	737
ENSG00000156931	VPS8	0.51512301	0.000984544	5.6055683171759	924	813	782	1097	1363	1331
ENSG00000156958	GALK2	0.03327575	0.800830118	3.39290730206601	237	219	187	187	257	250
ENSG00000156959	LHFPL4	-1.33587669	0.000332826	6.14196702874556	2539	2411	2018	691	1082	1179
ENSG00000156966	B3GNT7	0.752431791	0.044294744	0.527632898495484	32	20	17	42	42	37
ENSG00000156968	MPV17L	-0.713141673	0.019518329	1.617676970743	83	77	83	35	65	58
ENSG00000156970	BUB1B	-1.785880124	0.001217934	5.91846810288073	2469	2204	2303	387	1003	883
ENSG00000156973	PDE6D	0.155394672	0.158468883	5.01216850026036	640	629	617	681	751	779
ENSG00000156976	EIF4A2	-0.147308108	0.144743935	8.37008403779604	7686	6951	6881	6239	6874	7319
ENSG00000156983	BRPF1	-0.60740475	0.006837062	5.47048055588982	1089	1264	1042	573	910	891
ENSG00000156990	RPUSD3	0.01219439	0.913703557	4.7817166207815	637	581	480	558	620	617
ENSG00000157014	TATDN2	-0.194365311	0.075594087	4.95895241648345	752	724	587	547	670	677
ENSG00000157020	SEC13	0.212662671	0.141948669	6.52329401589802	1853	1847	1585	2232	2103	2090
ENSG00000157036	EXOG	0.117727063	0.407913197	3.42426573530512	239	196	201	233	260	233
ENSG00000157045	NTAN1	0.427495774	0.003860134	5.40376976137523	844	731	684	975	1083	1133
ENSG00000157064	NMNAT2	-1.561677391	0.000395223	6.70447925992282	4039	3691	3376	872	1601	1609
ENSG00000157077	ZFYVE9	-0.271527044	0.033596084	5.00573185658202	760	713	708	514	691	707
ENSG00000157087	ATP2B2	-2.706944908	0.000374666	2.96800309863869	476	424	357	32	100	85
ENSG00000157103	SLC6A1	-2.410282725	0.003223525	-1.9809498956678	10	13	12	1	2	3
ENSG00000157106	SMG1	-0.122344215	0.593959361	7.43243107967466	3899	3703	3528	2296	4457	4481
ENSG00000157107	FCHO2	0.027688204	0.847117013	4.22964265085242	416	363	371	318	449	476
ENSG00000157110	RBPMS	3.401174457	5.4292e-05	4.66474161699999	182	147	153	1936	1892	1547
ENSG00000157111	TMEM171	0.305298571	0.591991139	-1.59821341342125	4	5	9	6	11	6
ENSG00000157152	SYN2	0.769362797	0.011228087	4.83912202039405	479	456	423	526	1064	931
ENSG00000157168	NRG1	0.316884272	0.169021721	5.07907616616267	733	639	510	936	856	683
ENSG00000157181	ODR4	0.354826289	0.007059192	5.43786730769154	853	781	734	970	1077	1139
ENSG00000157184	CPT2	0.375096193	0.016263058	4.55970715865526	425	459	394	566	609	568
ENSG00000157191	NECAP2	0.450374636	0.006440769	6.33341679656075	1585	1440	1250	2036	2127	1955
ENSG00000157193	LRP8	-0.443938164	0.157609844	6.20887676087935	1894	1789	1661	775	1854	1779
ENSG00000157212	PAXIP1	-0.440972981	0.014752817	4.12943591758086	448	390	425	253	374	357
ENSG00000157214	STEAP2	0.39426489	0.046790685	3.18375580861141	184	171	137	173	243	269
ENSG00000157216	SSBP3	-0.823377895	0.000223393	6.54743504300559	2631	2700	2362	1265	1739	1594
ENSG00000157224	CLDN12	0.520215446	0.001200722	6.37593331114755	1505	1412	1366	1873	2240	2367
ENSG00000157227	MMP14	-0.123539967	0.718535031	0.210815144215138	31	18	26	19	26	26
ENSG00000157240	FZD1	0.419596165	0.010865719	4.63607917246336	493	427	408	613	668	588
ENSG00000157259	GATAD1	0.58689751	0.005074701	6.44094526292037	1579	1494	1313	2435	2332	2148
ENSG00000157315	TMED6	-0.141581888	0.744552297	-0.403594376054484	25	12	13	13	14	19
ENSG00000157326	DHRS4	0.173171206	0.207018214	2.93554622129616	163	142	139	159	186	182
ENSG00000157343	ARMC12	-0.076319489	0.708005518	1.87012712045725	75	88	68	75	80	75
ENSG00000157349	DDX19B	-0.233848299	0.051917703	4.03504920214233	385	366	345	304	341	336
ENSG00000157350	ST3GAL2	0.082253461	0.347355155	6.36511898475793	1818	1709	1440	1556	2025	1955
ENSG00000157353	FUK	-0.025807648	0.844006163	4.8962628086688	662	607	584	629	614	674
ENSG00000157368	IL34	0.570030045	0.035737241	0.843533904002012	35	30	25	43	51	47
ENSG00000157379	DHRS1	0.880989397	0.002690778	4.4605951354492	385	327	291	706	627	614
ENSG00000157388	CACNA1D	1.876396383	0.000121958	3.1183922823643	93	110	78	301	383	402
ENSG00000157404	KIT	3.228835517	0.001245169	1.43194966196866	20	9	30	210	156	173
ENSG00000157423	HYDIN	1.954260007	0.001129957	0.844297441692788	16	17	23	56	95	80
ENSG00000157426	AASDH	0.084038764	0.556395695	4.10104531313096	371	338	323	288	456	419
ENSG00000157429	ZNF19	0.814740348	0.004936988	1.89213937821864	60	58	54	81	120	121
ENSG00000157445	CACNA2D3	1.709786008	0.074847789	0.900983059472519	16	22	24	159	40	63
ENSG00000157450	RNF111	0.246310727	0.09294732	5.70505571360083	958	996	1006	958	1408	1366
ENSG00000157456	CCNB2	-1.205398434	0.000829015	5.26113904250809	1228	1160	1221	375	703	608
ENSG00000157470	FAM81A	-0.525002899	0.198460029	0.657847303528259	48	39	31	17	48	26
ENSG00000157483	MYO1E	0.414128161	0.142109787	4.00093038304945	287	303	271	246	489	518
ENSG00000157500	APPL1	-0.564753674	0.003314562	5.99896337281777	1737	1550	1526	866	1339	1261
ENSG00000157510	AFAP1L1	0.903562579	0.007789807	2.99724209142703	136	130	98	159	303	268
ENSG00000157514	TSC22D3	0.289298254	0.032762921	4.69523460090563	543	455	451	574	622	665
ENSG00000157538	VPS26C	0.139562531	0.110976099	6.26008259805152	1551	1551	1409	1491	1893	1861
ENSG00000157540	DYRK1A	-0.227830571	0.033270052	6.03008038905783	1487	1435	1443	1144	1417	1370
ENSG00000157557	ETS2	-0.03294667	0.778867236	5.40794155949522	950	854	847	889	979	859
ENSG00000157570	TSPAN18	0.479579709	0.013965912	7.00574125982325	2339	2353	2038	2382	3974	3729
ENSG00000157578	LCA5L	0.818776163	0.045112659	0.939301225844362	31	29	27	71	51	46
ENSG00000157593	SLC35B2	0.908022757	0.016888482	7.20702742396311	2361	2281	2029	5976	3909	3583
ENSG00000157600	TMEM164	-0.403281409	0.005460525	5.81599253622504	1406	1377	1225	847	1234	1132
ENSG00000157601	MX1	-0.957399176	0.323135607	-2.1671209823151	11	8	2	6	4	1
ENSG00000157613	CREB3L1	4.441362413	0.000345036	-0.908214455509313	3	1	2	42	71	50
ENSG00000157617	C2CD2	0.004258748	0.979710926	4.87126057189376	659	619	528	665	690	557
ENSG00000157625	TAB3	-0.097703985	0.245971494	5.32862257490959	921	846	802	734	933	863
ENSG00000157637	SLC38A10	0.614744424	0.048979489	7.9984595632069	4645	4581	3616	8884	6127	5873
ENSG00000157657	ZNF618	-0.585520218	0.001082406	6.84377867298668	3054	2991	2656	1627	2317	2207
ENSG00000157680	DGKI	-0.343854694	0.163686996	4.54975322929617	576	513	549	287	530	585
ENSG00000157693	TMEM268	-0.387103303	0.026797685	4.6653847817784	620	635	543	359	535	569
ENSG00000157703	SVOPL	1.607886003	0.017459047	-0.693637795109757	5	12	5	29	21	20
ENSG00000157734	SNX22	1.40835093	0.00027494	2.9494581815735	89	111	93	237	295	285
ENSG00000157741	UBN2	-0.192717858	0.326334366	6.17476610856275	1661	1599	1515	987	1762	1784
ENSG00000157764	BRAF	-0.179246351	0.094775173	5.56894264630949	1073	1033	1014	792	1070	1054
ENSG00000157778	PSMG3	-0.56251999	0.000946971	5.3512245168609	1110	1035	922	672	748	762
ENSG00000157782	CABP1	-0.400170557	0.114135258	0.972871192463101	54	45	40	28	44	39
ENSG00000157796	WDR19	-0.45420053	0.001409942	5.74422431065611	1348	1290	1236	874	1078	1028
ENSG00000157800	SLC37A3	0.581879065	0.005428302	6.51154884639203	1609	1554	1443	2539	2305	2400
ENSG00000157823	AP3S2	0.16420898	0.200948444	4.69520841642542	544	516	451	576	574	632
ENSG00000157827	FMNL2	-0.130771168	0.23551754	6.49971909781451	2039	1928	1881	1516	2258	1906
ENSG00000157833	GAREM2	-1.447583188	0.002313814	5.22655522887573	1383	1260	1207	274	727	576
ENSG00000157837	SPPL3	0.467755534	0.004802763	5.96841690615801	1131	1148	1010	1575	1605	1596
ENSG00000157851	DPYSL5	-1.123690438	0.009885855	8.41997243785157	10834	11198	9268	2773	6939	6563
ENSG00000157856	DRC1	0.732412629	0.074972875	-0.446761725970414	11	10	13	15	20	26
ENSG00000157869	RAB28	-0.040437373	0.791902984	4.04356984277474	403	305	328	337	349	370
ENSG00000157870	PRXL2B	0.204971914	0.102349803	6.10705173092859	1452	1449	1093	1438	1846	1543
ENSG00000157873	TNFRSF14	0.264383303	0.441073818	0.0644870173725556	20	23	15	23	21	30
ENSG00000157881	PANK4	-0.669117844	0.000512857	5.12006332030827	963	945	807	499	661	640
ENSG00000157890	MEGF11	-1.019541714	0.006446346	1.73853753191854	113	109	75	39	70	46
ENSG00000157895	C12orf43	-0.34141206	0.008220596	4.46681562456846	564	512	464	363	466	451
ENSG00000157911	PEX10	-0.137525846	0.365014184	4.30910458912293	493	447	350	414	414	401
ENSG00000157916	RER1	0.390094362	0.010458139	6.93838783753311	2358	2254	2014	3025	2999	3081
ENSG00000157927	RADIL	-0.505759336	0.0032758	5.13457415614289	875	916	799	511	750	671
ENSG00000157933	SKI	0.245903094	0.025931749	6.75534732762154	2225	2149	1777	2133	2917	2643
ENSG00000157954	WIPI2	0.042740936	0.724388604	6.82074432741917	2423	2464	2014	2456	2661	2334
ENSG00000157978	LDLRAP1	1.028072865	0.000787802	3.61859275712497	204	188	142	360	430	354
ENSG00000157985	AGAP1	-0.937345462	0.000518051	7.13126832393157	4347	4171	3508	1664	2655	2375
ENSG00000157992	KRTCAP3	0.194248759	0.312122639	1.59124844538598	64	56	53	60	81	68
ENSG00000157999	ANKRD61	-0.316256857	0.215378923	1.56494371154032	64	69	71	40	70	64
ENSG00000158006	PAFAH2	0.214184453	0.299226011	4.6384469347448	532	467	427	670	564	521
ENSG00000158008	EXTL1	-0.152267058	0.430142354	1.77971872262729	77	75	70	66	81	64
ENSG00000158014	SLC30A2	-5.185565143	0.000246514	-2.84103166494988	20	14	17	0	0	0
ENSG00000158019	BABAM2	-0.010911013	0.963915854	4.4585976226771	459	452	444	576	435	428
ENSG00000158022	TRIM63	-6.250258196	0.000119469	-2.30909800454126	35	42	31	0	0	0
ENSG00000158023	WDR66	0.804444172	0.132365073	0.456239357108338	21	23	18	58	26	40
ENSG00000158042	MRPL17	-0.385402132	0.012340784	5.63919923921267	1295	1159	1067	948	982	902
ENSG00000158050	DUSP2	-1.44416393	0.005785149	1.16945964698062	107	69	57	36	28	25
ENSG00000158062	UBXN11	-1.125623057	0.000165413	4.83947216664769	934	944	746	355	444	465
ENSG00000158079	PTPDC1	0.131369283	0.267752344	4.83000887469906	583	568	529	507	723	722
ENSG00000158089	GALNT14	-1.925494306	0.000114631	3.80686675241209	604	598	493	121	209	145
ENSG00000158092	NCK1	0.315586272	0.023533154	4.08355283394147	346	308	284	390	421	417
ENSG00000158104	HPD	0.639791588	0.236532909	-0.96653480579338	8	10	6	18	9	15
ENSG00000158106	RHPN1	0.061400254	0.698748032	4.72373274257275	562	607	437	590	575	589
ENSG00000158109	TPRG1L	0.179006984	0.279973095	5.70855160677469	1045	1038	948	1297	1126	1195
ENSG00000158113	LRRC43	2.814592003	0.002153538	-0.000492878824666513	12	6	5	73	46	57
ENSG00000158122	PRXL2C	0.467046084	0.033571191	3.33899203521309	175	166	190	250	296	228
ENSG00000158156	XKR8	2.435179474	0.006322582	-1.69361791588413	2	5	1	10	21	16
ENSG00000158158	CNNM4	-0.126692739	0.267031769	5.27638451937937	900	875	735	634	916	884
ENSG00000158161	EYA3	-0.101842041	0.482178765	5.34637842344658	919	849	839	628	991	976
ENSG00000158163	DZIP1L	-0.285018147	0.122696581	3.64698367182527	300	319	241	183	270	295
ENSG00000158164	TMSB15A	-0.764072613	0.027960069	5.03031998170656	926	839	882	308	739	684
ENSG00000158169	FANCC	-0.103217377	0.399070254	5.42939372865711	1058	885	829	708	1004	1018
ENSG00000158186	MRAS	-0.047448787	0.529892643	6.53811313200152	2075	1999	1769	1740	2151	2061
ENSG00000158195	WASF2	0.356741578	0.005016194	7.1636863290408	2787	2626	2419	2887	3920	3812
ENSG00000158201	ABHD3	0.49542641	0.015236638	3.70853822227322	250	227	205	250	382	391
ENSG00000158220	ESYT3	2.869168291	0.001069488	0.0037250454425356	12	6	5	39	78	64
ENSG00000158234	FAIM	-0.27314144	0.140947947	3.43279123549319	267	209	261	179	221	239
ENSG00000158246	TENT5B	-0.820213074	0.041916294	0.456841915591531	44	46	25	16	26	25
ENSG00000158258	CLSTN2	1.614531987	0.061478204	4.73323913861765	281	321	349	326	1609	1874
ENSG00000158270	COLEC12	4.322366469	0.002799537	2.08229931987756	13	18	29	587	270	433
ENSG00000158286	RNF207	-1.130232407	0.000604885	4.11911973761252	543	587	468	185	293	297
ENSG00000158290	CUL4B	-0.132025926	0.272252936	6.08638978628288	1486	1370	1539	1270	1495	1453
ENSG00000158292	GPR153	0.608132744	0.00074737	6.45422615208014	1583	1568	1255	2049	2646	2364
ENSG00000158296	SLC13A3	1.009906052	0.025988124	-0.897961193176303	8	6	8	16	17	15
ENSG00000158301	GPRASP2	0.061437369	0.564789994	5.48540250744235	976	859	874	909	995	1070
ENSG00000158315	RHBDL2	0.548407459	0.390557629	-1.30058005312968	6	7	6	19	8	7
ENSG00000158321	AUTS2	-0.129450456	0.46434134	6.3127816547233	1750	1743	1644	1146	2008	1921
ENSG00000158373	HIST1H2BD	0.408943066	0.008011206	4.33952447448787	382	359	342	480	511	523
ENSG00000158402	CDC25C	-1.800901529	0.000308971	2.87110212288718	274	287	281	82	107	68
ENSG00000158406	HIST1H4H	1.358360167	0.002704179	0.869875124297076	28	25	17	64	69	57
ENSG00000158411	MITD1	0.00438849	0.971173807	4.30031882056419	434	381	399	402	461	418
ENSG00000158417	EIF5B	-0.137065446	0.248660345	7.22436722457932	3334	3110	3237	2451	3565	3352
ENSG00000158423	RIBC1	0.436032429	0.101353413	0.935495627794609	34	31	35	48	49	46
ENSG00000158427	TMSB15B	-0.339816107	0.29612613	-0.256882606249172	21	21	15	16	16	15
ENSG00000158435	CNOT11	-0.066326384	0.525813405	5.69892663300964	1182	1068	1037	882	1218	1226
ENSG00000158445	KCNB1	-1.330925833	0.003045282	2.53976726894005	177	188	210	49	92	105
ENSG00000158457	TSPAN33	0.232331891	0.041204615	5.09880916251544	725	667	568	680	930	817
ENSG00000158458	NRG2	-0.15233298	0.194508823	3.95704090200992	368	324	318	300	332	324
ENSG00000158467	AHCYL2	0.662859792	0.001475694	5.40614507886548	733	725	624	1155	1177	1131
ENSG00000158470	B4GALT5	-0.37909514	0.002397606	7.62271331188146	5019	4603	4279	3197	4154	3926
ENSG00000158480	SPATA2	0.241580936	0.060139209	4.39733713296404	437	413	351	397	571	533
ENSG00000158483	FAM86C1	-0.499376407	0.020589019	3.15560387767612	250	221	186	131	161	200
ENSG00000158525	CPA5	4.658982526	0.001260573	-3.01713146198676	0	0	0	19	9	13
ENSG00000158526	TSR2	0.315149104	0.011343796	5.97994960886253	1247	1250	1010	1392	1683	1505
ENSG00000158528	PPP1R9A	-0.110687223	0.189244177	5.99545686418856	1476	1352	1271	1134	1507	1366
ENSG00000158545	ZC3H18	-0.532451814	0.004218433	6.74714374288734	2882	2860	2279	1493	2251	2139
ENSG00000158552	ZFAND2B	-0.350417664	0.032823188	4.17091871016424	436	460	361	344	345	347
ENSG00000158555	GDPD5	1.923091952	0.00676383	2.88993770205698	66	94	79	160	454	400
ENSG00000158560	DYNC1I1	3.59699253	0.002687885	3.52188527249354	78	57	68	1387	886	531
ENSG00000158571	PFKFB1	0.296212288	0.51800189	-0.833828489605812	14	10	7	8	19	14
ENSG00000158604	TMED4	0.621905505	0.016830776	7.49897828198892	3366	3075	2609	5673	4627	4346
ENSG00000158615	PPP1R15B	-0.148143485	0.240125821	6.49169198590655	2185	1835	1847	1435	2112	2079
ENSG00000158623	COPG2	0.233856463	0.062864095	6.30087499683158	1593	1477	1420	1837	1859	1849
ENSG00000158636	EMSY	-0.484719557	0.003374036	4.89895196112299	767	707	708	441	629	580
ENSG00000158669	GPAT4	0.57558488	0.000655949	7.51401906522161	3202	3212	2841	4066	5277	5231
ENSG00000158683	PKD1L1	-0.094242605	0.86716522	1.92542990274148	72	93	82	31	121	123
ENSG00000158691	ZSCAN12	-0.170915877	0.286062975	4.36929587887649	497	426	436	312	472	501
ENSG00000158710	TAGLN2	-0.163541029	0.101989379	8.83590619346345	10608	10476	8861	7731	10230	10284
ENSG00000158711	ELK4	-0.033694022	0.735797406	4.80791354520366	616	583	552	498	651	658
ENSG00000158715	SLC45A3	0.100031204	0.529294251	3.67715697341747	288	269	210	258	348	261
ENSG00000158716	DUSP23	-0.114086904	0.437613068	4.71021412701905	628	573	483	565	532	539
ENSG00000158717	RNF166	-0.775911543	0.000465395	4.25331326626058	572	520	454	266	344	340
ENSG00000158747	NBL1	-0.230045797	0.100098595	6.68185771443103	2411	2509	1979	1583	2319	2342
ENSG00000158748	HTR6	-0.731405784	0.021023295	3.12683761437103	238	258	206	89	195	175
ENSG00000158769	F11R	0.674431612	0.00343076	3.95317827263762	257	284	217	423	435	413
ENSG00000158773	USF1	-0.412221835	0.002076744	6.00092618889221	1618	1592	1361	1084	1299	1227
ENSG00000158792	SPATA2L	0.292958345	0.054475691	4.29659666842436	423	356	320	464	508	443
ENSG00000158793	NIT1	0.737775952	0.004582022	5.49513531481712	791	758	614	1376	1185	1230
ENSG00000158796	DEDD	0.148642377	0.099682483	5.67867049895285	1087	1011	910	1070	1224	1210
ENSG00000158805	ZNF276	-0.345517509	0.009526424	5.05920828292144	811	845	673	561	708	657
ENSG00000158806	NPM2	-0.791737719	0.403465784	-1.97091192728892	13	2	9	5	2	5
ENSG00000158815	FGF17	0.112404173	0.793398455	-0.520090472435778	17	14	10	9	20	19
ENSG00000158828	PINK1	0.419078301	0.020448482	4.07663184545351	356	303	247	416	443	410
ENSG00000158850	B4GALT3	0.005680886	0.978314214	6.65261942289662	2242	2151	1825	2523	2141	1917
ENSG00000158856	DMTN	-0.034338428	0.767783934	5.27056059953926	894	870	666	687	923	883
ENSG00000158859	ADAMTS4	-0.846108305	0.000367238	5.54217419899352	1385	1317	1167	593	875	813
ENSG00000158863	FAM160B2	0.182519239	0.109190451	6.46626120100427	1821	1900	1437	1871	2198	2053
ENSG00000158864	NDUFS2	-0.056029543	0.463665759	7.58028545443351	4244	4162	3662	3555	4427	4244
ENSG00000158882	TOMM40L	-0.446118799	0.003349032	4.85652460264843	739	737	617	472	617	529
ENSG00000158887	MPZ	0.501209355	0.144659797	0.938940530838052	42	35	23	55	53	41
ENSG00000158941	CCAR2	-0.164785336	0.059754949	7.79920703442153	5231	5057	4317	4042	4946	4704
ENSG00000158966	CACHD1	-0.267908676	0.107746727	5.48633537908263	1091	1053	903	739	1168	795
ENSG00000158985	CDC42SE2	0.607148663	0.002797039	5.05809717242313	569	533	563	876	928	863
ENSG00000158987	RAPGEF6	-0.116703196	0.593484393	3.12345773522656	235	176	156	139	183	231
ENSG00000159023	EPB41	-0.651986964	0.022560251	7.52236768874459	4760	4674	4788	2035	4137	3786
ENSG00000159055	MIS18A	-1.032178902	0.000357491	4.00017919635056	523	440	455	196	283	252
ENSG00000159063	ALG8	-0.091078204	0.385827756	5.53708262103874	1020	965	975	801	1064	1075
ENSG00000159069	FBXW5	-0.005857011	0.965291944	6.60086435476308	2183	2157	1699	2106	2223	1962
ENSG00000159079	CFAP298	-0.238500497	0.049797893	4.60286934810782	558	587	489	402	555	504
ENSG00000159082	SYNJ1	-0.430813713	0.023121234	4.75665982553443	665	630	648	368	602	568
ENSG00000159086	PAXBP1	-0.545237908	0.012341091	5.76472868187721	1418	1316	1329	690	1146	1156
ENSG00000159110	IFNAR2	0.554760952	0.118224669	1.58937446373978	52	52	47	97	87	58
ENSG00000159111	MRPL10	0.256524886	0.039450239	6.50502814736533	1833	1797	1515	2105	2252	2085
ENSG00000159128	IFNGR2	0.32503917	0.076157114	5.69656707238784	1022	943	894	1378	1228	1171
ENSG00000159131	GART	-0.290333842	0.028584856	7.1223510956835	3399	3129	2994	2128	3151	3012
ENSG00000159140	SON	-0.180822597	0.206416094	8.44283592552252	8097	7669	7126	5240	8267	8147
ENSG00000159147	DONSON	0.57636154	0.003492243	5.08283397649673	651	545	521	898	910	879
ENSG00000159164	SV2A	-0.019604805	0.810533003	7.7534815127563	4722	4584	4125	4237	5066	4633
ENSG00000159176	CSRP1	1.312085168	0.000789387	6.18254056558284	1036	954	861	2863	2375	2228
ENSG00000159199	ATP5MC1	-0.344582674	0.004955968	5.84824541092074	1454	1377	1189	944	1198	1192
ENSG00000159200	RCAN1	-0.005525519	0.962840749	3.81147726174554	326	280	263	282	320	308
